code;name;in_stock_balance;created_at;is_weight
13128;Чоботи ПВХ Имидж;2;2026-01-01;FALSE
13129;Вогнегасник ВП-5;1;2026-01-01;FALSE
13130;Шкаф для одежды ШО-400/2;16;2026-01-01;FALSE
13131;Стол офисн.Рortable(оф.маркетинг);4;2026-01-01;FALSE
13132;КАЛЬКУЛЯТОР 12Р CITIZEN SDC-888TII200х159;1;2026-01-01;FALSE
13133;"Домкрат бутылочный типа (20,0т Haklift)";2;2026-01-01;FALSE
13134;Электрообогреватели ТЕРМОПЛАЗА;10;2026-01-01;FALSE
13135;Термінал Ericson 320;1;2026-01-01;FALSE
13136;ШКАФ для ОДЕЖДЫ;10;2026-01-01;FALSE
13137;Шлифмашинка угловаяDnipro-MGL-125S;2;2026-01-01;FALSE
13138;"Монитор Samsung23,8 DELL";1;2026-01-01;FALSE
13139;Стол офисн.углов.Рortable (оф.маркетинг);4;2026-01-01;FALSE
13140;Чоботи ПВХ ТОРНАДО;9;2026-01-01;FALSE
13141;"КОШМА 2х1,5 (пожарн. покрывало)";3;2026-01-01;FALSE
13142;Стол оф.прямый Portable;1;2026-01-01;FALSE
13143;Тел.моб.-1600;1;2026-01-01;FALSE
13144;полуботинкии  утепл;6;2026-01-01;FALSE
13145;Стол офисн.углов.Zigzag1(оф.маркетинг);2;2026-01-01;FALSE
13146;Куртка утеплена SPECIAL;29;2026-01-01;FALSE
13147;Бензокоса Foresta FC-43;2;2026-01-01;FALSE
13148;КЛЮЧ ГАЕЧНЫЙ 27*30;2;2026-01-01;FALSE
13149;"ОГНЕТУШИТЕЛЬ ВВК-3,5";1;2026-01-01;FALSE
13150;КУРТКА  ПОЛЮС С КАП.( ЗИМА);8;2026-01-01;FALSE
13151;Телефон Ай Пi Grandstream GXP1610;10;2026-01-01;FALSE
13152;Прожектор 50W;1;2026-01-01;FALSE
13153;Шина195/65R15 (дляФордКоннект);4;2026-01-01;FALSE
13154;ВЕДРО конусное(пож.инвент);2;2026-01-01;FALSE
13155;Устройство скрепляющее;1;2026-01-01;FALSE
13156;ЛАМПА настольная"ФАВОРИТ";9;2026-01-01;FALSE
13157;Трансформатор тока;2;2026-01-01;FALSE
13158;01.01.2026 0:00:00;1;;FALSE
13159;Точка доступа UbilquitiUniFi ACMesh ProAp -2шт;1;2026-01-01;FALSE
13160;Светильник светод.СЭС8-155;2;2026-01-01;FALSE
13161;Кондиционер GREE GWH(офис);3;2026-01-01;FALSE
13162;01.01.2026 0:00:00;1;;FALSE
13163;ЛЕСТНИЦА дах. LWS;1;2026-01-01;FALSE
13164;01.01.2026 0:00:00;1;;FALSE
13165;СТУЛдля поситит.SYLWIA ARM(BOX-4) ZT-24;8;2026-01-01;FALSE
13166;СТУЛ (Демченко);1;2026-01-01;FALSE
13167;ШТАНГЕНЦИРКУЛЬ ШЦ-300 ММ;1;2026-01-01;FALSE
13168;Черевики шкіряні утеплені;8;2026-01-01;FALSE
13169;Аппарат для нагрева/охлаждения водыНОТFROST400AS;1;2026-01-01;FALSE
13170;ОгнетушителиВВК-2(ВВ-3);5;2026-01-01;FALSE
13171;"Штангенциркуль ШЦ-11-250-0,05";4;2026-01-01;FALSE
13172;Толщиномер ТУЗ-5(ПЕП 5МГц);1;2026-01-01;FALSE
13173;"Штангенциркуль ШЦ-!!-250 0,05";1;2026-01-01;FALSE
13174;Принтер Еcosys P3145 dn;1;2026-01-01;FALSE
13175;Шафа навісна;2;2026-01-01;FALSE
13176;Дальномет DLE40;1;2026-01-01;FALSE
13177;Вешалка для одежды Venezia alu;1;2026-01-01;FALSE
13178;Компрессор Циклон;1;2026-01-01;FALSE
13179;КУВАЛДА С РУЧКОЙ 2 КГ;1;2026-01-01;FALSE
13180;Черевики  ОМОН ПУП ЕВРО утеп.;10;2026-01-01;FALSE
13181;Сварочный аппарат IGBT Dnipro-V SAB-258N;1;2026-01-01;FALSE
13182;Настольн. лампа черн.Camelion;4;2026-01-01;FALSE
13183;Тумба відкрита (2шт);2;2026-01-01;FALSE
13184;СТУЛ 3832 ISO BLACK A-2;3;2026-01-01;FALSE
13185;ПЛАЩ ПВХ;6;2026-01-01;FALSE
13186;Рукавицы HOUSTON;10;2026-01-01;FALSE
13187;Монитор LG 22MP48A- P;1;2026-01-01;FALSE
13188;Бензокоса ИЖ iнд.;1;2026-01-01;FALSE
13189;СТОЛ для перегов. криволин.углов.1100х1150х750Н;2;2026-01-01;FALSE
13190;КЛЮЧ ГАЕЧНЫЙ 30*32;2;2026-01-01;FALSE
13191;МФУ НР LJ Pro M130a;3;2026-01-01;FALSE
13192;Телефон Ай Пi Grandstream GXP 1610;1;2026-01-01;FALSE
13193;НАБОР ДЛЯ  РЕЗЬБЫ ТОРЕХ;1;2026-01-01;FALSE
13194;Тумба;4;2026-01-01;FALSE
13195;КУВАЛДА С РУЧКОЙ 4 КГ;1;2026-01-01;FALSE
13196;Стіл тумба;1;2026-01-01;FALSE
13197;Люнет;4;2026-01-01;FALSE
13198;ЭЛЕКТРОДРЕЛЬ;1;2026-01-01;FALSE
13199;Тиски слесарние 200мм;1;2026-01-01;FALSE
13200;ПРОЖЕКТОР LED-SP-50W220B с компл.;4;2026-01-01;FALSE
13201;Кондиционер GREE GWH12AAВ;2;2026-01-01;FALSE
13202;Шафа для одягу (5шт);5;2026-01-01;FALSE
13203;Брюки утеплені "ФОРМАН ФЛІС";4;2026-01-01;FALSE
13204;Куртка утеплена Спецназ;1;2026-01-01;FALSE
13205;"Монитор 23,5 Samsyng Сurved C24F390F";1;2026-01-01;FALSE
13206;Многофункц.устр-во FS-1120MFP Куосеra;1;2026-01-01;FALSE
13207;КУРТКА УТЕПЛЕННАЯ ЗИМА;17;2026-01-01;FALSE
13208;Стол обеденный;1;2026-01-01;FALSE
13209;Клавиатура игровая TrastGХT;1;2026-01-01;FALSE
13210;ПланшетLenovoTab M10 c прогр.об-ем;1;2026-01-01;FALSE
13211;"Контейнер для ТПВ 0,75мкуб";2;2026-01-01;FALSE
13212;МИКРОМЕТР МК 400-500;1;2026-01-01;FALSE
13213;Дозатор рідкого мила автоматичний SDA 500;2;2026-01-01;FALSE
13214;"Вышки туры АТЛАНТ 1,2х2";1;2026-01-01;FALSE
13215;Урна для сміття 47л S-LINE;2;2026-01-01;FALSE
13216;ОгнетушительВВК-2 с креплением(3шт);3;2026-01-01;FALSE
13217;Сушилка автом.для рук;2;2026-01-01;FALSE
13218;Кондиционер GREE GWH09AAA;1;2026-01-01;FALSE
13219;СВЕТИЛЬНИК LDW013 наст.;1;2026-01-01;FALSE
13220;Тумба для оргтехники;2;2026-01-01;FALSE
13221;ПОЛУКОМБЕНЗОН УТЕПЛЕННЫЙ;14;2026-01-01;FALSE
13222;СЧЕТЧИК НИК 2301 АП3В 380В;1;2026-01-01;FALSE
13223;Шкаф хозяйственный ШМХ-400/2;1;2026-01-01;FALSE
13224;Шапочка текстильна;5;2026-01-01;FALSE
13225;01.01.2026 0:00:00;2;;FALSE
13226;куртка утепл. зима;4;2026-01-01;FALSE
13227;СТОЛ для сортировки труб;1;2026-01-01;FALSE
13228;КЛЮЧ ТРУБНЫЙ 2;1;2026-01-01;FALSE
13229;Комплект бездрот.НР клавіатура і миша300;1;2026-01-01;FALSE
13230;БРЮКИ  утепл. Зима;2;2026-01-01;FALSE
13231;Тумба 700х320х750;2;2026-01-01;FALSE
13232;"Домкрат (50,0.АВТ Hakift)";2;2026-01-01;FALSE
13233;Стелаж мет.фарб с полками дсп;1;2026-01-01;FALSE
13234;Стелаж-Кишеня;2;2026-01-01;FALSE
13235;Тумба мобільна (4шт);4;2026-01-01;FALSE
13236;Шкаф для хр-я кислород.баллонов;1;2026-01-01;FALSE
13237;Кондиционер GREE GWH24AAD;1;2026-01-01;FALSE
13238;ШКАФ для одежды ( двойной );12;2026-01-01;FALSE
13239;Огнетушитель ВВ-2;9;2026-01-01;FALSE
13240;ПРИНТЕРКуосеraFS-2000D;3;2026-01-01;FALSE
13241;Электр.распред.ящик(контораАНД);1;2026-01-01;FALSE
13242;СТОЛ С-16;1;2026-01-01;FALSE
13243;"Монитор23,5 SamsungS24F350F";3;2026-01-01;FALSE
13244;МИНИМОЙКА Karcher K4 compact car;1;2026-01-01;FALSE
13245;Кресло "Тема";1;2026-01-01;FALSE
13246;ШКАФ для одежды двойной 600х500х1800серый;5;2026-01-01;FALSE
13247;Ведро с педалью 10л FPP BUTTERFLY;3;2026-01-01;FALSE
13248;Подст. под сист. блокПСБ250х500х100;2;2026-01-01;FALSE
13249;Микрометр трубный МТ-25(типJ);1;2026-01-01;FALSE
13250;Переговорное устройство WT415;2;2026-01-01;FALSE
13251;Насос для откачки води;1;2026-01-01;FALSE
13252;СТОЛ приставной;1;2026-01-01;FALSE
13253;Стіл оф. однотумбовий кутовий;6;2026-01-01;FALSE
13254;Комплект DELL KM 636 клавіатура з мишкою RU (580-A;3;2026-01-01;FALSE
13255;Стелаж метал.Титан;2;2026-01-01;FALSE
13256;"Урна S-LINE 16л. чорна, метал";1;2026-01-01;FALSE
13257;Огнетушитель ВП-5;1;2026-01-01;FALSE
13258;Жалюзи верт.(5шт);5;2026-01-01;FALSE
13259;ШКАФ  Ш-2а;2;2026-01-01;FALSE
13260;"Урна Попільничка Барселона 100,чер.";3;2026-01-01;FALSE
13261;"Рукавички гумові діалектричні клас 0, категор.RCB";8;2026-01-01;FALSE
13262;Ключ комб. 55мм;1;2026-01-01;FALSE
13263;Тумба мобильная ТМ-2 (оф.маркетинг);1;2026-01-01;FALSE
13264;Смартфон Samsyng Galaxy A10s A107F;1;2026-01-01;FALSE
13265;Жалюзи вертикальние;1;2026-01-01;FALSE
13266;"Штангенциркуль ШЦ-111 0-400 0,5";1;2026-01-01;FALSE
13267;КУРТКА УТЕПЛ МЕТЕЛЬ;2;2026-01-01;FALSE
13268;Набор торцових головок 1/2 24 предмета;1;2026-01-01;FALSE
13269;Печь микроволновая WHIRLPOOL MWF 421SL(25л/гриль/э;1;2026-01-01;FALSE
13270;РадиотерминалGS Sprut Universal;2;2026-01-01;FALSE
13271;КЛЮЧ ГАЕЧНЫЙ 41*46;2;2026-01-01;FALSE
13272;"Монитор 23,5 Samsung S24F350F";6;2026-01-01;FALSE
13273;ИБП Powercom BNT-1000AP USB (безперебойник);1;2026-01-01;FALSE
13274;Конвектор Термия 2М;1;2026-01-01;FALSE
13275;СТУЛ ПОЛО40/АМФ5РОЗАННА-17;1;2026-01-01;FALSE
13276;Часы наст. с логотипом;3;2026-01-01;FALSE
13277;ПЕЧЬ ПЭТ-4 22В;3;2026-01-01;FALSE
13278;Сигнализатор газа СГБ-1-7Б(2шт);1;2026-01-01;FALSE
13279;ТПП-2В 120 (ДГКУ);1;2026-01-01;FALSE
13280;НоутбукLenovo IdeaPad 3;1;2026-01-01;FALSE
13281;Монитор Samsyng S22T390Н;2;2026-01-01;FALSE
13282;Чоботи  шкіряні утеплені TIBIA;3;2026-01-01;FALSE
13283;электроводонагр.ATLANTIK Steatite VM100;1;2026-01-01;FALSE
13284;РУЛЕТКА 10М;1;2026-01-01;FALSE
13285;Бурки жіночі;2;2026-01-01;FALSE
13286;Фотокамера SAMSUNG в комплекте;1;2026-01-01;FALSE
13287;СТОЛ 2040х600х750(сторожка);1;2026-01-01;FALSE
13288;Кронциркуль для внутренных измерений 500мм;2;2026-01-01;FALSE
13289;Шафа для одягу;3;2026-01-01;FALSE
13290;Гайковерт ударный 1/2;1;2026-01-01;FALSE
13291;Стелаж для хранения ГП;1;2026-01-01;FALSE
13292;Стільці "Тема";1;2026-01-01;FALSE
13293;"ОГНЕТУШИТЕЛЬ ВВК-3,5 с подстав.и растр.";4;2026-01-01;FALSE
13294;Галоші діалектричні "ЭВ" 307 579;1;2026-01-01;FALSE
13295;Стіл для прийому їжі;1;2026-01-01;FALSE
13296;"Огнетушитель ВВК-3,5 (с подставкой)";4;2026-01-01;FALSE
13297;Стілець Квест хром (9шт);1;2026-01-01;FALSE
13298;ШКАФ 2270х1100х360;1;2026-01-01;FALSE
13299;НАБОР КЛЮЧЕЙ 8-24;2;2026-01-01;FALSE
13300;Шафа офисна (оф.маркетинг);2;2026-01-01;FALSE
13301;Ноутбук АSUS Х515JA-BR107;1;2026-01-01;FALSE
13302;Монитор 27 Dell P2720D(210-AUOQ);1;2026-01-01;FALSE
13303;Краскораспылитель Компас;1;2026-01-01;FALSE
13304;Куртка утеплена "Зима";5;2026-01-01;FALSE
13305;КЛЮЧ ГАЕЧНЫЙ 32*36;2;2026-01-01;FALSE
13306;Ноутбук НР 255 G8;1;2026-01-01;FALSE
13307;Щит силовой электр.(анд);1;2026-01-01;FALSE
13308;КомплектDell RV636 клавиатура с мышкой;4;2026-01-01;FALSE
13309;Принтер;1;2026-01-01;FALSE
13310;Точка доступа TP-LINK CPE210;2;2026-01-01;FALSE
13311;Устройство скрепляющее М4С;3;2026-01-01;FALSE
13312;Образец станд.СО-2;1;2026-01-01;FALSE
13313;Мойка с нерж.стали Universal;1;2026-01-01;FALSE
13314;Станок наст.сверл.НС-12;1;2026-01-01;FALSE
13315;01.01.2026 0:00:00;2;;FALSE
13316;КОШМА (пож. покрывало);1;2026-01-01;FALSE
13317;СТОЛ пис.1400х700х750;2;2026-01-01;FALSE
13318;Электрообогреватели панельные Термоплаза (10шт);1;2026-01-01;FALSE
13319;Комплект Dell КМ636 клавіатура з мишкой;2;2026-01-01;FALSE
13320;Печь микрохв.Самсунг MS23F30ITF-W;1;2026-01-01;FALSE
13321;Стол однотумбовый(1360х600)(4 шт);1;2026-01-01;FALSE
13322;Бензокоса Фореста (2шт);1;2026-01-01;FALSE
13323;Кондиционер GREE GWH12ААВ;1;2026-01-01;FALSE
13324;СТУЛ РЕКС.(вишневый);4;2026-01-01;FALSE
13325;Секция кухонная (нижняя);1;2026-01-01;FALSE
13326;Весы крановые  ВЕК 5К;1;2026-01-01;FALSE
13327;ШКАФ офисный;2;2026-01-01;FALSE
13328;БЕНЗОКАСА ИЖ;1;2026-01-01;FALSE
13329;УГЛОМЕР ТОРЕХ30С343 350х210;1;2026-01-01;FALSE
13330;Стіл оф. кутовий Portable;1;2026-01-01;FALSE
13331;МОЛОТОК С РУЧКОЙ 800Г;2;2026-01-01;FALSE
13332;"Монитор 23,5Samsyng S24F350F";2;2026-01-01;FALSE
13333;Тел.моб.-2610;1;2026-01-01;FALSE
13334;Тумба под МФУ (оф.маркетинг);1;2026-01-01;FALSE
13335;СТОЛ;3;2026-01-01;FALSE
13336;Удлинитель на катушке50м;1;2026-01-01;FALSE
13337;Чайник электр.FHILIPS HD931/93;1;2026-01-01;FALSE
13338;ТАЧКА для ПЕРЕСЕЩЕНИЯ ИНСТРУМЕНТА;1;2026-01-01;FALSE
13339;"СТОЛ,КОНТЕЙНЕР";1;2026-01-01;FALSE
13340;СТОЛ пластиковый квадр.;2;2026-01-01;FALSE
13341;Коммутатор НРJ9663А;1;2026-01-01;FALSE
13342;"Манометр МТП-60С 6,3м(наДрезине)";2;2026-01-01;FALSE
13343;Аппарат NOKIA 107;1;2026-01-01;FALSE
13344;Урна Батерфляй 10л с педалью;1;2026-01-01;FALSE
13345;ОГНЕТУШИТЕЛЬ ВП-6;1;2026-01-01;FALSE
13346;СТУЛ БРИДЖ/АМФ5;3;2026-01-01;FALSE
13347;Холодильник ZanussiZRT2710WA;1;2026-01-01;FALSE
13348;Шафа комбінована;2;2026-01-01;FALSE
13349;Диван Бона;1;2026-01-01;FALSE
13350;ЭЛЕКТРООБОГРЕВАТЕЛЬ 1000 титан;1;2026-01-01;FALSE
13351;МОНИТОР SAMSUNG S22F350F;1;2026-01-01;FALSE
13352;СТОЛ для переговоров1100х600х750Н;2;2026-01-01;FALSE
13353;"Штангенциркуль ШЦ-11 0-250 0,5";1;2026-01-01;FALSE
13354;Лампа настол. Махim DKL 8w;2;2026-01-01;FALSE
13355;ПРИНТЕР Куосеra FS-2000D;1;2026-01-01;FALSE
13356;"Трансформатор ОС3-1.6 (1,6кв*А ВН-380В, НН-220В)";1;2026-01-01;FALSE
13357;ШТАНГА ОПЕРАТИВНАЯ(ШО-15);1;2026-01-01;FALSE
13358;Инструмент для обжимки неизоли;1;2026-01-01;FALSE
13359;Холодильник Elektrolux ERT150 1FOW3;1;2026-01-01;FALSE
13360;УНО+СТОЛвишн.;1;2026-01-01;FALSE
13361;Кресло МустангМеханизмАніфікс хромНеаполь;1;2026-01-01;FALSE
13362;Набор торцових головок 1/4 и 3/8;1;2026-01-01;FALSE
13363;Источник бесп. питания Mustek Power Must1000;1;2026-01-01;FALSE
13364;Куртка флісова KARELA;1;2026-01-01;FALSE
13365;Светильник светод.СЭС8-125;2;2026-01-01;FALSE
13366;"Монитор23,8DELLP2421DC(210-AVMG)";1;2026-01-01;FALSE
13367;Видеопанель SOLO;1;2026-01-01;FALSE
13368;Урна-попильниця.нерж.ст.18л;2;2026-01-01;FALSE
13369;МИКРОМЕТР МТЦ0-25;1;2026-01-01;FALSE
13370;Монитор 27 Samsyng S27A800U;2;2026-01-01;FALSE
13371;Напівкомбінезон утеплений "Зима";2;2026-01-01;FALSE
13372;ТОКЕН;3;2026-01-01;FALSE
13373;Тумба мобил.(оф.маркет)- (9шт);1;2026-01-01;FALSE
13374;ШКАФдля одежды одинарный;2;2026-01-01;FALSE
13375;Перегородка на стол(оф.маркет)-(4шт);1;2026-01-01;FALSE
13376;"Пристрій електронагрівальний1,6кВт380В";3;2026-01-01;FALSE
13377;Плита индукционная HAUSMARK IC-YLO4D;1;2026-01-01;FALSE
13378;Тримач рушників паперових в пачках Mediclinics WAL;2;2026-01-01;FALSE
13379;"Котел електр.ТеnkoСПКЕ10,2 380";1;2026-01-01;FALSE
13380;СКАНЕР EPSON;1;2026-01-01;FALSE
13381;НАБОР СВЕРЕЛ Д 4-12;1;2026-01-01;FALSE
13382;"Электроплита дисковая ЕПЧ2-3,0";1;2026-01-01;FALSE
13383;Прожектор;1;2026-01-01;FALSE
13384;ОГНЕТУШИТЕЛЬ ВВК-2;3;2026-01-01;FALSE
13385;Конвектор Термия ОС;1;2026-01-01;FALSE
13386;Стільці "Визи";1;2026-01-01;FALSE
13387;ШТАНГЕНЦИРКУЛЬ ШЦ-150;1;2026-01-01;FALSE
13388;Стол офисн.Рortable (оф.маркетинг);1;2026-01-01;FALSE
13389;Мотокоса ИЖ;1;2026-01-01;FALSE
13390;Ведро конусное;1;2026-01-01;FALSE
13391;Многоф.устр-воFS-1025MFP Куосера;1;2026-01-01;FALSE
13392;Лопата;1;2026-01-01;FALSE
13393;СТОЛ С-10;1;2026-01-01;FALSE
13394;ХОЛОДИЛЬНИК Indezit TIAA 14;1;2026-01-01;FALSE
13395;Перегородка на стіл (8шт);1;2026-01-01;FALSE
13396;Знак "Огнетушитель";1;2026-01-01;FALSE
13397;Насос ручной для масла ротор.;1;2026-01-01;FALSE
13398;КоммутаторД-LinkDGS-1210-10;1;2026-01-01;FALSE
13399;Зарядноеустройство МахinterPlus 30вт;1;2026-01-01;FALSE
13400;Устройство беспереб.пит-яUPSPowercomBTN-1000AP;2;2026-01-01;FALSE
13401;Стіл оф. однотумбовий;8;2026-01-01;FALSE
13402;Секция кухонная (верхняя);1;2026-01-01;FALSE
13403;Смартфон Samsyng Galaxy M31red;1;2026-01-01;FALSE
13404;КУРТКА ЩТОРМ;1;2026-01-01;FALSE
13405;Монитор 24 Samsung S24R350F;1;2026-01-01;FALSE
13406;Штангенциркуль І-250-0.05;2;2026-01-01;FALSE
13407;КЛЮЧ ГАЕЧНЫЙ 36*41;1;2026-01-01;FALSE
13408;Куосеra многофункц.устр-воFS-1025MFP;2;2026-01-01;FALSE
13409;Тумба Т1 (оф.маркетинг);1;2026-01-01;FALSE
13410;Редуктор тиску Herz-2682(вн.мережі опалення);1;2026-01-01;FALSE
13411;Колесо дорожное мерное;1;2026-01-01;FALSE
13412;"Монитор 23,8 DELL P2418D";1;2026-01-01;FALSE
13413;Системный блок АRTLINE BisinessB37;1;2026-01-01;FALSE
13414;МАСКА VIZOR4000;2;2026-01-01;FALSE
13415;Мобильный телефон Nokia 105( TA-1034) DS;1;2026-01-01;FALSE
13416;СТОЛ С-7;1;2026-01-01;FALSE
13417;КАЛЬКУЛЯТОР CITIZEN SDC-888Т;1;2026-01-01;FALSE
13418;Гарнитура компьютерная (5шт);1;2026-01-01;FALSE
13419;Шкаф для одежды комбин.;1;2026-01-01;FALSE
13420;Заземление перен. подст.(ЗПП-15 3/3);1;2026-01-01;FALSE
13421;ПланшетSamsyng Galaxe Tab A7LTE Grey;1;2026-01-01;FALSE
13422;Счетчик мотогодин.228ЧП;1;2026-01-01;FALSE
13423;Стелаж-карман;2;2026-01-01;FALSE
13424;Водонагреватель AtlanticExpert;1;2026-01-01;FALSE
13425;Термоплаза ТР325 с терморегулятором;1;2026-01-01;FALSE
13426;КЛЮЧ ГАЕЧНЫЙ 50*55;1;2026-01-01;FALSE
13427;Коммутатор D-link DGS-1210-10;2;2026-01-01;FALSE
13428;ГИДРАВЛИЧЕСКИЙ ИНСТРУМЕНТKYQ;1;2026-01-01;FALSE
13429;01.01.2026 0:00:00;1;;FALSE
13430;Стіл оф. двотумбовий;1;2026-01-01;FALSE
13431;"ТОПОР хоз.кованный0,75кг с ручкой";2;2026-01-01;FALSE
13432;"Штангенциркуль-11 0-250 0,05";1;2026-01-01;FALSE
13433;Монитор ASUS VC239HE;1;2026-01-01;FALSE
13434;Огнетушитель ВВ-5;3;2026-01-01;FALSE
13435;Станок сверл.FDB MaschinenDrilling13/50;1;2026-01-01;FALSE
13436;МФУ НР LJProM130a;1;2026-01-01;FALSE
13437;СТОЛЫ АМФ ST-82вишня(Тех.отд));2;2026-01-01;FALSE
13438;штангециркуль шц-111 0-800;1;2026-01-01;FALSE
13439;Лестница KRAUSE Tribilo 3[11;1;2026-01-01;FALSE
13440;Пояс монтажный стросом;1;2026-01-01;FALSE
13441;ТОЧИЛО ИЖ1150;1;2026-01-01;FALSE
13442;Гардероб;1;2026-01-01;FALSE
13443;Вешалкадля одежды.Venezia blac;1;2026-01-01;FALSE
13444;Печать (для б.АНД);1;2026-01-01;FALSE
13445;СТОЛ под компьютер;1;2026-01-01;FALSE
13446;"КРУГЛОГУБЦЫ ДИЭЛИТР,";1;2026-01-01;FALSE
13447;Печь микрохв.CANDY CMW207OM;1;2026-01-01;FALSE
13448;АПТЕЧКА оф.+Пособие по оказ.первичн. помощи;1;2026-01-01;FALSE
13449;Тумба 800х350х750;1;2026-01-01;FALSE
13450;Напівчеревики  ПУП ЄВРО  утепл. ( БРАЙС );2;2026-01-01;FALSE
13451;УГЛОВОЕ РЕШЕНИЕ УР-1;1;2026-01-01;FALSE
13452;ОГНЕТУШИТЕЛЬ ВВК-2на подст.;1;2026-01-01;FALSE
13453;"Монитор 23,8Dell p2418D";1;2026-01-01;FALSE
13454;Стіл оф.прямий Portable (2шт);2;2026-01-01;FALSE
